date,coin_id,price,volume,market_cap
2022-06-20,ref,0.26453490295679116,181342.8777424289,3703792.2942840597
2022-06-21,ref,0.2822063907146045,260695.3838091008,3985242.7157509364
2022-06-22,ref,0.2881981835767303,173391.54917846373,4100113.3899723156
2022-06-23,ref,0.2708808328809016,135584.06975831743,3874163.7454567277
2022-06-24,ref,0.2874234487400144,150405.06078027596,4100879.276214223
2022-06-25,ref,0.3147207222020454,155460.51053093118,4507057.619155015
2022-06-26,ref,0.31451647998219256,223807.9571719421,4548568.281668493
2022-06-27,ref,0.2936210070536221,137775.22251264378,4226498.481150484
2022-06-28,ref,0.2906563271467044,146975.7491655285,4208071.1298880195
2022-06-29,ref,0.26387515058217714,101117.13220753602,3833902.7852278966
2022-06-30,ref,0.2623574081437591,56836.49024849414,3825929.3739855234
2022-07-01,ref,0.26066021761769675,99449.78139971223,3795895.9321261193
2022-07-02,ref,0.2652522295715495,79777.48830911043,3897484.8461207994
2022-07-03,ref,0.2644479695773845,70220.9693559623,3889669.094571687
2022-07-04,ref,0.26547606562131243,65097.27706851971,3900768.768885066
2022-07-05,ref,0.27493340947801725,60930.66661997753,4068607.4840396126
2022-07-06,ref,0.2827127410884527,131949.82667966696,4191962.1239403863
2022-07-07,ref,0.2911055756850733,94631.89410708216,4331927.053626682
2022-07-08,ref,0.3077794867532479,70806.69764205128,4596922.203333767
2022-07-09,ref,0.30074853159948867,136515.5445735352,4500365.088988257
2022-07-10,ref,0.3305782966478475,182250.7057998272,4943106.913792177
2022-07-11,ref,0.30934984926533987,177158.95401862028,4642671.224958794
2022-07-12,ref,0.2869596235568623,94550.94117453828,4329888.171764979
2022-07-13,ref,0.28772150068268737,100358.93588166016,4367963.0002372535
2022-07-14,ref,0.301533345074246,100214.31454961051,4556516.226724527
2022-07-15,ref,0.34463446243001405,284180.0924441414,5239123.295315395
2022-07-16,ref,0.34435238606251994,107976.30976256989,5223854.762035266
2022-07-17,ref,0.3655912591370346,141650.3066113628,5584216.099266235
2022-07-18,ref,0.35814681555047884,90565.2518267287,5494956.462103523
2022-07-19,ref,0.4132054462501362,265959.45548226783,6291155.102166314
2022-07-20,ref,0.4495411541765613,295774.8552530616,6602722.319868868
2022-07-21,ref,0.4064307906112759,194085.9481261069,5971481.568180168
2022-07-22,ref,0.42109416136146555,153123.9058728874,6202484.3346808795
2022-07-23,ref,0.4132578295856857,157837.61487700697,6081806.862836477
2022-07-24,ref,0.38889444989519156,244772.07150104377,5723333.135331856
2022-07-25,ref,0.3911239877635125,157433.04628806224,5791507.779550914
2022-07-26,ref,0.3482757392591536,143032.12523551105,5389244.445367031
2022-07-27,ref,0.34202517925791537,129649.1836405522,5299527.383879706
2022-07-28,ref,0.37662895378056466,234587.86792376125,5852477.045292294
2022-07-29,ref,0.40334688484918574,218043.11955977944,6284784.3757914
2022-07-30,ref,0.41230733763103294,349000.1515845626,6644713.57340321
2022-07-31,ref,0.4055586950256053,212253.96344772523,6525527.238129474
2022-08-01,ref,0.40155776260932247,157441.17809796258,7061526.143554474
2022-08-02,ref,0.39232183444048474,208775.99973437656,6922447.503589195
2022-08-03,ref,0.4057530229664719,328706.43787132716,7248244.795970339
2022-08-04,ref,0.4164841135354973,280127.4709425872,8097001.715233758
2022-08-05,ref,0.41462585285668224,277888.8037524211,7392893.348407983
2022-08-06,ref,0.4841750681548366,640333.0345789879,8816127.11768572
2022-08-07,ref,0.44671259146979,331670.4408150011,8251315.161157577
2022-08-08,ref,0.4536804184437555,247126.0031395351,8372364.967300128
2022-08-09,ref,0.516344490305276,589019.2185154185,9536744.212088717
2022-08-10,ref,0.5133758923290255,495165.07756654604,9527208.021158554
2022-08-11,ref,0.582736471725066,834439.8374744675,10762740.593262257
2022-08-12,ref,0.5822473750665513,565945.2252045047,10940808.372650076
2022-08-13,ref,0.5956931291246266,455706.2037779625,11097612.598131161
2022-08-14,ref,0.5849862067112847,319280.7276646141,10858960.437424967
2022-08-15,ref,0.5246729807416154,515657.31560438836,9748755.006653165
2022-08-16,ref,0.49855909473601906,526142.9290887981,9221242.202236092
2022-08-17,ref,0.4955706770481732,538173.7876196657,9178938.463415472
2022-08-18,ref,0.4537951563364824,315426.0440928423,8412269.541438095
2022-08-19,ref,0.4467030080936797,280468.1976157659,8305402.315144528
2022-08-20,ref,0.39169449533337264,310455.87100196903,7279038.45209204
2022-08-21,ref,0.388893843082417,361654.91855294525,7170900.520333852
2022-08-22,ref,0.39954518432514696,264697.12585383723,7453673.7412515385
2022-08-23,ref,0.3784632556266275,308994.7557168817,7058522.115052416
2022-08-24,ref,0.3988179825428915,181324.99771145047,7463568.090756906
2022-08-25,ref,0.4013786799551742,113169.23170240893,7504477.865991096
2022-08-26,ref,0.3999864566178451,120108.24899082149,7491240.086811583
2022-08-27,ref,0.36709782199783636,189878.7562886502,6940200.045739588
2022-08-28,ref,0.36813655435591314,147201.4482680079,6896169.43482785
2022-08-29,ref,0.3490445864326606,96475.864543745,6538008.613671439
2022-08-30,ref,0.3709062626367377,218950.24632038348,6956499.955454896
2022-08-31,ref,0.3956348807155157,296160.7300114365,7422397.518474105
2022-09-01,ref,0.41604974624081625,321612.72970017424,7786905.918557201
2022-09-02,ref,0.41793593927729894,158628.37955233894,8423427.923767116
2022-09-03,ref,0.3994449612532607,167598.82956606132,8056917.611173837
2022-09-04,ref,0.40028046876968715,105872.91912016702,8075353.117047176
2022-09-05,ref,0.40450673509653007,158396.28368231165,8155533.613773733
2022-09-06,ref,0.40066992739453255,114666.64480865182,8091254.876870403
2022-09-07,ref,0.38960699927095305,243149.01905639557,7873090.744915651
2022-09-08,ref,0.4224633619514341,236682.21159023725,9143614.857287778
2022-09-09,ref,0.4428014796997786,183374.20472904108,9454966.428454239
2022-09-10,ref,0.4535848288877158,162758.53837245988,9170864.17561563
2022-09-11,ref,0.4477625186977647,128925.94420969072,8240730.057371869
2022-09-12,ref,0.4543116721595476,191565.8618549058,8419462.228809686
2022-09-13,ref,0.488785417236072,358371.9091359529,9030745.487469865
2022-09-14,ref,0.42126549991147627,293133.986143931,7839810.802962699
2022-09-15,ref,0.42040582912108065,208438.2881783819,7813906.527968184
2022-09-16,ref,0.3933022681376392,141387.3360140125,7310997.960460082
2022-09-17,ref,0.3903722592741708,232933.7014588573,7279205.081891377
2022-09-18,ref,0.40497364485724385,94311.68758221735,7592738.444988687
2022-09-19,ref,0.3709811908269891,141294.5360442673,6951643.316544667
2022-09-20,ref,0.3878033981428832,193325.33643221104,7309778.498768039
2022-09-21,ref,0.3663605379028676,111436.26165392197,6899605.146846488
2022-09-22,ref,0.3454969892711466,180016.94332832002,6525271.660031705
2022-09-23,ref,0.3667012637697815,118773.19873722299,6949168.589776231
2022-09-24,ref,0.3519185541348216,141245.69958004815,6659084.4818065865
2022-09-25,ref,0.3481637910339721,64561.38584939024,6604590.563304512
2022-09-26,ref,0.3387475413628497,64836.3800646785,6433202.4994428735
2022-09-27,ref,0.3352256941975743,140613.3143003072,6406159.51509534
2022-09-28,ref,0.33204317802392164,143374.1639259844,6382174.285766581
2022-09-29,ref,0.32892272502652165,90839.30607093805,6319215.96866276
2022-09-30,ref,0.33114583244033224,119002.17218381877,6376177.760837924
2022-10-01,ref,0.3272791360496208,76430.62413640761,6299513.390820685
2022-10-02,ref,0.3242193925317926,57663.57966353895,6249390.770813907
2022-10-03,ref,0.31817346486350356,54239.4590572225,6147426.537803392
2022-10-04,ref,0.3139707481962297,239891.12880466104,6080534.566799822
2022-10-05,ref,0.32335701818076784,93624.82885250417,6276823.187923678
2022-10-06,ref,0.3201278594907266,145578.89384983524,6232794.955449372
2022-10-07,ref,0.3251260624942872,112276.16118769017,6333715.6635789415
2022-10-08,ref,0.3296933534109321,147692.23524316057,6445738.450244995
2022-10-09,ref,0.32517889674326395,140814.14083543557,6346382.316373296
2022-10-10,ref,0.3214747405573697,161633.0286605257,6308371.652553473
2022-10-11,ref,0.30330018501096767,175630.7778386485,6012620.872146758
2022-10-12,ref,0.29505148835239475,221310.04801940272,5813326.918962047
